index,ca,c1,c2,m,f+,f-,f0,fdd,p1,p2,ba,bv,t,p,co/h2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
346,179.6257513,-0.02684731,-0.09648615,-0.37923882,0.183,0.01,0.097,0.173,0.06099538,0.02000761,102.0502661,0.51704016,353.15,20,1,0.555245989,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.717670503
347,179.6257513,-0.02684731,-0.09648615,-0.39499122,0.159,0,0.08,0.159,0.06040619,0.02333151,101.8816479,0.524989517,353.15,20,1,0.637,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.697229343
348,179.6257513,-0.02684731,-0.09648615,-0.37407592,0.139,0.002,0.07,0.137,0.03494221,0.03420818,147.0204845,0.573460212,353.15,20,1,0.665954545,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.704150517
349,179.6257513,-0.02684731,-0.09648615,-0.38172302,0.154,0.005,0.08,0.149,0.06585093,0.0224017,102.7399328,0.518146664,353.15,20,1,0.64894375,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.84135947
350,179.6257513,-0.02684731,-0.09648615,-0.38648544,0.159,-0.001,0.079,0.16,0.06128444,0.0184886,103.2207496,0.515054277,353.15,20,1,0.341714286,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.700703717
351,85.40462423,-0.0257166,-0.08442146,-0.41500476,0.185,0.002,0.093,0.183,0.07175196,0.00243458,98.56636441,0.534202618,393.15,10,1,0.060561915,10,1746,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.167491087
352,85.40462423,-0.0257166,-0.08442146,-0.38559107,0.183,0.009,0.096,0.174,0.06743191,0.02980144,100.6824751,0.518595089,393.15,10,1,0.082358491,10,1746,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.004364805
353,85.40462423,-0.0257166,-0.08442146,-0.37250786,0.147,0,0.074,0.147,0.03271207,0.0325116,146.4207413,0.573332091,393.15,10,1,0.127678245,10,1746,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.086359831
354,85.40462423,-0.0257166,-0.08442146,-0.37923882,0.183,0.01,0.097,0.173,0.06099538,0.02000761,102.0502661,0.51704016,393.15,10,1,0.054699248,10,1746,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.161368002
355,85.40462423,-0.0257166,-0.08442146,-0.39499122,0.159,0,0.08,0.159,0.06040619,0.02333151,101.8816479,0.524989517,393.15,10,1,0.058103161,10,1746,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.161368002
356,85.40462423,-0.0257166,-0.08442146,-0.37407592,0.139,0.002,0.07,0.137,0.03494221,0.03420818,147.0204845,0.573460212,393.15,10,1,0.047278635,10,1746,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.250420002
357,85.40462423,-0.0257166,-0.08442146,-0.38172302,0.154,0.005,0.08,0.149,0.06585093,0.0224017,102.7399328,0.518146664,393.15,10,1,0.038172278,10,1746,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.309630167
358,85.40462423,-0.0257166,-0.08442146,-0.38648544,0.159,-0.001,0.079,0.16,0.06128444,0.0184886,103.2207496,0.515054277,393.15,10,1,0.023914532,10,1746,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.250420002
359,85.40462423,-0.0257166,-0.08442146,-0.5227949,0.14,0.01,0.075,0.13,0.50910753,0.46826274,106.040085,0.637090011,313.15,20,1,24,5,5000,0.004,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.753327667
360,85.40462423,-0.0257166,-0.08442146,-0.5227949,0.14,0.01,0.075,0.13,0.50910753,0.46826274,106.040085,0.637090011,313.15,20,1,48,5,5000,0.004,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.50965048
361,85.40462423,-0.0257166,-0.08442146,-0.5227949,0.14,0.01,0.075,0.13,0.50910753,0.46826274,106.040085,0.637090011,313.15,20,1,48,5,5000,0.004,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.69019608
362,85.40462423,-0.0257166,-0.08442146,-0.5227949,0.14,0.01,0.075,0.13,0.50910753,0.46826274,106.040085,0.637090011,313.15,60,1,24,5,5000,0.004,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.995635195
363,85.40462423,-0.0257166,-0.08442146,-0.52320265,0.139,0.01,0.075,0.129,0.5090251,0.46725999,105.9375105,0.639489378,313.15,20,1,24,5,5000,0.004,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.995635195
364,85.40462423,-0.0257166,-0.08442146,-0.52320265,0.139,0.01,0.075,0.129,0.5090251,0.46725999,105.9375105,0.639489378,313.15,60,1,24,5,5000,0.004,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.69019608
365,85.40462423,-0.0257166,-0.08442146,-0.51114801,0.115,0.013,0.064,0.102,0.48743769,0.45121457,106.4081342,0.617464126,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.670245853
366,85.40462423,-0.0257166,-0.08442146,-0.51114801,0.115,0.013,0.064,0.102,0.48743769,0.45121457,106.4081342,0.617464126,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.123851641
367,87.75364914,-0.03038558,-0.11266586,-0.51114801,0.115,0.013,0.064,0.102,0.48743769,0.45121457,106.4081342,0.617464126,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.826074803
368,87.75364914,-0.03038558,-0.11266586,-0.51114801,0.115,0.013,0.064,0.102,0.48743769,0.45121457,106.4081342,0.617464126,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.785329835
369,88.15370142,0.11024985,-0.09339,-0.51114801,0.115,0.013,0.064,0.102,0.48743769,0.45121457,106.4081342,0.617464126,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.038222638
370,88.15370142,0.11024985,-0.09339,-0.51114801,0.115,0.013,0.064,0.102,0.48743769,0.45121457,106.4081342,0.617464126,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.000867722
371,85.40462423,-0.0257166,-0.08442146,-0.49610465,0.123,0.005,0.064,0.118,0.51037564,0.4961847,140.134854,0.660716782,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.834420704
372,85.40462423,-0.0257166,-0.08442146,-0.49610465,0.123,0.005,0.064,0.118,0.51037564,0.4961847,140.134854,0.660716782,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.235528447
373,87.75364914,-0.03038558,-0.11266586,-0.49610465,0.123,0.005,0.064,0.118,0.51037564,0.4961847,140.134854,0.660716782,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.201397124
374,87.75364914,-0.03038558,-0.11266586,-0.49610465,0.123,0.005,0.064,0.118,0.51037564,0.4961847,140.134854,0.660716782,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.033423755
375,88.15370142,0.11024985,-0.09339,-0.49610465,0.123,0.005,0.064,0.118,0.51037564,0.4961847,140.134854,0.660716782,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.095866453
376,88.15370142,0.11024985,-0.09339,-0.49610465,0.123,0.005,0.064,0.118,0.51037564,0.4961847,140.134854,0.660716782,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.745855195
377,85.40462423,-0.0257166,-0.08442146,-0.33258123,0.062,0.005,0.034,0.057,0.56101389,0.35729207,176.3405748,0.771035222,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.471291711
378,85.40462423,-0.0257166,-0.08442146,-0.33258123,0.062,0.005,0.034,0.057,0.56101389,0.35729207,176.3405748,0.771035222,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.079181246
379,87.75364914,-0.03038558,-0.11266586,-0.33258123,0.062,0.005,0.034,0.057,0.56101389,0.35729207,176.3405748,0.771035222,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.086359831
380,87.75364914,-0.03038558,-0.11266586,-0.33258123,0.062,0.005,0.034,0.057,0.56101389,0.35729207,176.3405748,0.771035222,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.021189299
381,88.15370142,0.11024985,-0.09339,-0.33258123,0.062,0.005,0.034,0.057,0.56101389,0.35729207,176.3405748,0.771035222,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.33243846
382,88.15370142,0.11024985,-0.09339,-0.33258123,0.062,0.005,0.034,0.057,0.56101389,0.35729207,176.3405748,0.771035222,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.214843848
383,85.40462423,-0.0257166,-0.08442146,-0.52705238,0.148,0.007,0.078,0.141,0.55332724,0.51350334,96.91143798,0.589079389,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.428134794
384,85.40462423,-0.0257166,-0.08442146,-0.52705238,0.148,0.007,0.078,0.141,0.55332724,0.51350334,96.91143798,0.589079389,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.880813592
385,87.75364914,-0.03038558,-0.11266586,-0.52705238,0.148,0.007,0.078,0.141,0.55332724,0.51350334,96.91143798,0.589079389,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.73239376
386,87.75364914,-0.03038558,-0.11266586,-0.52705238,0.148,0.007,0.078,0.141,0.55332724,0.51350334,96.91143798,0.589079389,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.72427587
387,88.15370142,0.11024985,-0.09339,-0.52705238,0.148,0.007,0.078,0.141,0.55332724,0.51350334,96.91143798,0.589079389,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.204119983
388,88.15370142,0.11024985,-0.09339,-0.52705238,0.148,0.007,0.078,0.141,0.55332724,0.51350334,96.91143798,0.589079389,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.053078443
389,85.40462423,-0.0257166,-0.08442146,-0.52468765,0.146,0.011,0.078,0.135,0.53313879,0.51242016,92.44300843,0.55476612,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.545307116
390,85.40462423,-0.0257166,-0.08442146,-0.52468765,0.146,0.011,0.078,0.135,0.53313879,0.51242016,92.44300843,0.55476612,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.100370545
391,87.75364914,-0.03038558,-0.11266586,-0.52468765,0.146,0.011,0.078,0.135,0.53313879,0.51242016,92.44300843,0.55476612,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.812913357
392,87.75364914,-0.03038558,-0.11266586,-0.52468765,0.146,0.011,0.078,0.135,0.53313879,0.51242016,92.44300843,0.55476612,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.851258349
393,88.15370142,0.11024985,-0.09339,-0.52468765,0.146,0.011,0.078,0.135,0.53313879,0.51242016,92.44300843,0.55476612,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.029383778
394,88.15370142,0.11024985,-0.09339,-0.52468765,0.146,0.011,0.078,0.135,0.53313879,0.51242016,92.44300843,0.55476612,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.255272505
395,85.40462423,-0.0257166,-0.08442146,-0.52652931,0.142,0.011,0.076,0.131,0.55852289,0.49366293,98.98417952,0.606434029,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.206825876
396,85.40462423,-0.0257166,-0.08442146,-0.52652931,0.142,0.011,0.076,0.131,0.55852289,0.49366293,98.98417952,0.606434029,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.361727836
397,87.75364914,-0.03038558,-0.11266586,-0.52652931,0.142,0.011,0.076,0.131,0.55852289,0.49366293,98.98417952,0.606434029,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.72427587
398,87.75364914,-0.03038558,-0.11266586,-0.52652931,0.142,0.011,0.076,0.131,0.55852289,0.49366293,98.98417952,0.606434029,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.62324929
399,88.15370142,0.11024985,-0.09339,-0.52652931,0.142,0.011,0.076,0.131,0.55852289,0.49366293,98.98417952,0.606434029,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.089905111
400,88.15370142,0.11024985,-0.09339,-0.52652931,0.142,0.011,0.076,0.131,0.55852289,0.49366293,98.98417952,0.606434029,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.553883027
401,85.40462423,-0.0257166,-0.08442146,-0.50130437,0.124,0,0.062,0.124,0.5072749,0.4985568,142.6774027,0.798092154,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.220108088
402,85.40462423,-0.0257166,-0.08442146,-0.50130437,0.124,0,0.062,0.124,0.5072749,0.4985568,142.6774027,0.798092154,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.380211242
403,87.75364914,-0.03038558,-0.11266586,-0.50130437,0.124,0,0.062,0.124,0.5072749,0.4985568,142.6774027,0.798092154,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.698970004
404,87.75364914,-0.03038558,-0.11266586,-0.50130437,0.124,0,0.062,0.124,0.5072749,0.4985568,142.6774027,0.798092154,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.602059991
405,88.15370142,0.11024985,-0.09339,-0.50130437,0.124,0,0.062,0.124,0.5072749,0.4985568,142.6774027,0.798092154,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.1430148
406,88.15370142,0.11024985,-0.09339,-0.50130437,0.124,0,0.062,0.124,0.5072749,0.4985568,142.6774027,0.798092154,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.45331834
407,85.40462423,-0.0257166,-0.08442146,-0.53294083,0.137,-0.002,0.068,0.139,0.50612358,0.4885393,126.8920989,0.78313688,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.209515015
408,85.40462423,-0.0257166,-0.08442146,-0.53294083,0.137,-0.002,0.068,0.139,0.50612358,0.4885393,126.8920989,0.78313688,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.041392685
409,87.75364914,-0.03038558,-0.11266586,-0.53294083,0.137,-0.002,0.068,0.139,0.50612358,0.4885393,126.8920989,0.78313688,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.698970004
410,87.75364914,-0.03038558,-0.11266586,-0.53294083,0.137,-0.002,0.068,0.139,0.50612358,0.4885393,126.8920989,0.78313688,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.531478917
411,88.15370142,0.11024985,-0.09339,-0.53294083,0.137,-0.002,0.068,0.139,0.50612358,0.4885393,126.8920989,0.78313688,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.315970345
412,88.15370142,0.11024985,-0.09339,-0.53294083,0.137,-0.002,0.068,0.139,0.50612358,0.4885393,126.8920989,0.78313688,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.220892249
413,85.40462423,-0.0257166,-0.08442146,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.986771734
414,85.40462423,-0.0257166,-0.08442146,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.72427587
415,87.75364914,-0.03038558,-0.11266586,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.431363764
416,87.75364914,-0.03038558,-0.11266586,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.342422681
417,88.15370142,0.11024985,-0.09339,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.84509804
418,88.15370142,0.11024985,-0.09339,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.812913357
419,84.84585882,-0.02609984,-0.08475498,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,333.15,20,1,3,4,200,10,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.194976603
420,86.16080154,-0.03316614,-0.08700458,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,333.15,20,1,6,4,200,10,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.06069784
421,89.92198262,-0.02907324,-0.0819376,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,333.15,20,1,3,4,200,10,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.278753601
422,86.56861532,-0.03243859,-0.08681653,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,333.15,20,1,6,4,200,10,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.720159303
423,85.40462423,-0.0257166,-0.08442146,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,333.15,20,1,20,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
424,85.40462423,-0.0257166,-0.08442146,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,333.15,100,1,43,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
425,85.40462423,-0.0257166,-0.08442146,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,296.15,20,1,22,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.984000344
426,85.40462423,-0.0257166,-0.08442146,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,333.15,20,1,20,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.091080469
427,85.40462423,-0.0257166,-0.08442146,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,296.15,20,1,22,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.278753601
428,85.40462423,-0.0257166,-0.08442146,-0.45935901,0.139,-0.003,0.068,0.142,0.50803174,0.00302925,94.71371554,0.562826127,333.15,20,1,20,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.01012837
429,85.40462423,-0.0257166,-0.08442146,-0.45935901,0.139,-0.003,0.068,0.142,0.50803174,0.00302925,94.71371554,0.562826127,296.15,20,1,22,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.194976603
430,87.30249092,-0.02941014,-0.08556522,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,333.15,20,1,4,4,1000,5,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.701057963
431,87.30249092,-0.02941014,-0.08556522,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,333.15,20,1,4,4,1000,5,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.926031654
432,87.30249092,-0.02941014,-0.08556522,-0.45935901,0.139,-0.003,0.068,0.142,0.50803174,0.00302925,94.71371554,0.562826127,333.15,20,1,4,4,1000,5,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.857134685
433,88.1398339,-0.02391834,-0.09760623,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,303.15,20,1,40,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.493489606
434,88.1398339,-0.02391834,-0.09760623,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,303.15,20,1,40,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.372120848
435,88.15370142,0.11024985,-0.09339,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,333.15,20,1,15,4,1000,7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.833306515
436,88.15370142,0.11024985,-0.09339,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,333.15,100,1,36,4,400,7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.788370416
437,88.15370142,0.11024985,-0.09339,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,333.15,20,1,15,4,1000,7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.172399041
438,88.15370142,0.11024985,-0.09339,-0.45935901,0.139,-0.003,0.068,0.142,0.50803174,0.00302925,94.71371554,0.562826127,333.15,20,1,15,4,1000,7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.710537854
439,87.21926244,-0.03432094,-0.03821931,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,333.15,20,1,20,4,250,7.7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.93527467
440,87.21926244,-0.03432094,-0.03821931,-0.46110894,0.142,-0.002,0.07,0.144,0.49734899,0.00812546,94.46651502,0.554387579,333.15,20,1,20,4,250,7.7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.020951525
441,89.19363409,0.06770891,-0.11462397,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,353.15,20,1,40,4,50,6.7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-2
442,89.19363409,0.06770891,-0.11462397,-0.45935901,0.139,-0.003,0.068,0.142,0.50803174,0.00302925,94.71371554,0.562826127,353.15,20,1,40,4,50,6.7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-2
443,120.1911511,-0.03087081,-0.09434844,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,323.15,100,1,49,4,500,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,3
444,161.6753155,-0.02158786,-0.09472894,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,323.15,100,1,87,4,500,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.1224064
445,124.198927,-0.02793542,-0.09714751,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,323.15,100,1,68,4,250,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.454258372
446,88.1398339,-0.02391834,-0.09760623,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,333.15,100,1,42,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.500602351
447,157.9437882,-0.02683989,-0.10239861,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,323.15,100,1,68,4,500,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.454258372
448,205.3926085,-0.02548041,-0.09397764,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,323.15,100,1,20,4,250,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.176091259
449,101.7375716,-0.03355074,-0.09223766,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,333.15,100,1,69,4,250,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,1.123384909
450,81.97858662,0.01568484,-0.09198154,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,323.15,100,1,96,4.2,502,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.788370416
451,97.97704135,0.02047743,-0.07502743,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,323.15,100,1,48,4.2,488,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.06069784
452,110.4433398,0.0190345,-0.0797251,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,313.15,100,1,27,4.2,497,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.380211242
453,99.90147665,0.02463344,-0.07827866,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,328.15,100,1,66,4.2,500,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
454,99.90147665,0.02463344,-0.07827866,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,313.15,100,1,36,4.2,503,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.004798883
455,98.22519167,0.00937388,-0.08952178,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,313.15,100,1,34,4.2,996,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.69019608
456,120.6373784,0.02685893,-0.07712847,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,313.15,100,1,20,4.2,1002,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.380211242
