Index,olefin,metal,Ligand-M,ligand,solvent,T(K),p(bar),CO/H2,t(h),L/M,S/M,[M](mM),CA,C1,C2,CM,P1,P2,BA,BV,t,P,CO/H2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
30,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CCCCCCC,373.15,40,1,16,2.2,500,5.1,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,40,1,16,2.2,500,5.1,100.2,4.4,0,0.684,146.6,1.388,0,-90,98,0.327358934
31,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,COCCOCCOC,373.15,40,1,16,2.2,500,5.1,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,40,1,16,2.2,500,5.1,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.477121255
32,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CC1=CC=CC=C1,373.15,40,1,16,2.2,500,5.1,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,40,1,16,2.2,500,5.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.477121255
33,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,373.15,40,1,16,2.2,500,5.1,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,40,1,16,2.2,500,5.1,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,0.454258372
34,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,40,1,16,2.2,500,5.1,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,40,1,16,2.2,500,5.1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.410174465
35,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,40,1,16,2.2,500,5.1,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,40,1,16,2.2,500,5.1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.454258372
36,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,393.15,40,1,16,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,393.15,40,1,16,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.388860351
37,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,40,1,16,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,40,1,16,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.454258372
38,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,353.15,40,1,16,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,353.15,40,1,16,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.477121255
39,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,50,1,16,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,50,1,16,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.454258372
40,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,1,16,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,20,1,16,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.477121255
41,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,10,1,16,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,10,1,16,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.477121255
42,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,16,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,20,2,16,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.477121255
43,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,3,16,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,20,3,16,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.500602351
44,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,1,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,20,2,20,1,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.410174465
45,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,4,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,20,2,20,4,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.500602351
46,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,3,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,20,2,20,3,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.500602351
47,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,20,2,20,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.500602351
48,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,3,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,20,2,20,3,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.500602351
49,C=CCCCCCC,Ir,COC1=CC(OC)=C(P->%16(C2=C(OC)C=C(OC)C=C2OC)C2=C(OC)C=C(OC)C=C2OC)C(OC)=C1.COC1=CC(OC)=C(P->%17(C2=C(OC)C=C(OC)C=C2OC)C2=C(OC)C=C(OC)C=C2OC)C(OC)=C1.[IrH]%16%17%18.[C-]->%18#[O+],COC1=CC(OC)=C(P(C2=C(OC)C=C(OC)C=C2OC)C2=C(OC)C=C(OC)C=C2OC)C(OC)=C1,C1CCOC1,373.15,20,2,20,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.243162389,0.260847406,0.257376606,157.7865373,0.745154678,373.15,20,2,20,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.788370416
50,C=CCCCCCC,Ir,CC(C)(C)C1=CC(C(C)(C)C)=C(OP->%16(OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C=C1.CC(C)(C)C1=CC(C(C)(C)C)=C(OP->%17(OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC(C(C)(C)C)=C(OP(OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C=C1,C1CCOC1,373.15,20,2,20,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.198147525,0.440584867,0.43705407,165.6002666,0.759527581,373.15,20,2,20,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.388860351
51,C=CCCCCCC,Ir,C1=CC=C(P->%16(CCCCP->%17(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(CCCCP(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,1,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.263466215,0.258436157,0.235568343,92.27837133,0.518490263,373.15,20,2,20,1,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.454258372
52,C=CCCCCCC,Ir,C1=CC=C(N2C=CC=C2P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(N2C=CC=C2P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(N2C=CC=C2P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.220612764,0.243168949,0.229743322,104.8026628,0.730741008,373.15,20,2,20,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.410174465
53,C=CCCCCCC,Ir,C1CCC(P->%16(C2CCCCC2)C2CCCCC2)CC1.C1CCC(P->%17(C2CCCCC2)C2CCCCC2)CC1.[IrH]%16%17%18.[C-]->%18#[O+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,C1CCOC1,373.15,20,2,20,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.211701109,0.249061818,0.232618992,106.4832359,0.623811964,373.15,20,2,20,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.307560863
54,C=CCCCCCC,Ir,C2->3([C@@H](C)P->%16(C1CCCCC1)C1CCCCC1)=C->4[CH-]->5C->6=C2->7(P->%17(c1ccccc1)(c1ccccc1)).C1->8=C->9[CH-]->%10C->%11=C1->%12.[Fe]3456789%10%11%12.[IrH]%16%17%18.[C-]->%18#[O+],C2->3([C@@H](C)P(C1CCCCC1)C1CCCCC1)=C->4[CH-]->5C->6=C2->7(P(c1ccccc1)(c1ccccc1)).C1->8=C->9[CH-]->%10C->%11=C1->%12.[Fe]3456789%10%11%12,C1CCOC1,373.15,20,2,20,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.102524011,0.270987065,0.246619606,93.26473737,0.745492452,373.15,20,2,20,2.2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.454258372
55,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,373.15,20,2,20,2,500,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.454258372
56,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,393.15,20,2,20,8,5000,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,393.15,20,2,20,8,5000,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.500602351
57,C=CCCCCCC,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,393.15,20,2,3,8,5000,3.4,86.52014523,-0.097025505,-0.034436355,-0.088892107,0.216977542,0.19821834,98.7841822,0.554626351,393.15,20,2,3,8,5000,3.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.176091259
58,C=CC1=CC=CC=C1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,24,2.2,500,3.4,85.3619317,-0.086168799,0.038186577,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,298.15,20,2,24,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,-0.454258372
59,C=CCC1=CC=CC=C1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,114.6127322,-0.097643385,-0.038087317,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,298.15,20,2,16,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,0.490086232
60,C=CCC1=CC=C(OC)C=C1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,155.2485191,-0.095458057,-0.03076482,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,298.15,20,2,16,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,0.490086232
61,C=CC1CCCCC1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,120.5867391,-0.096953349,-0.034509283,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,298.15,20,2,16,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,0.720159303
62,C=CC1CC=CCC1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,88.31030369,-0.099732732,-0.034628964,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,298.15,20,2,16,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,0.575407797
63,C=CCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,20,2.2,500,3.4,89.90004789,-0.098954967,-0.033904554,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,298.15,20,2,20,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,0.477121255
64,C=CC(C)(C)C,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,403.15,20,2,20,2.2,500,3.4,120.1624923,-0.098854403,-0.033395216,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,403.15,20,2,20,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,1.380211242
65,C=CC(C)(C)C,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,20,2.2,500,3.4,120.1624923,-0.098854403,-0.033395216,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,298.15,20,2,20,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,1.50965048
66,C=CCCCCCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,20,2.2,500,3.4,87.33580996,-0.098602735,-0.035664008,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,298.15,20,2,20,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,0.477121255
67,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,86.52014523,-0.097025505,-0.034436355,-0.251065951,0.256459724,0.235553139,97.76892976,0.551895034,298.15,20,2,16,2.2,500,3.4,99.13,-0.5,20.3,1.03,96.2,1.47,4.09,-24,202,0.500602351
68,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,2,100,7.750916546,86.52014523,-0.097025505,-0.034436355,-0.087877698,0.275744895,0.259728659,102.4254217,0.558178811,373.15,10,1,16,2,100,7.750916546,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.104735351
69,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,4,100,7.750916546,86.52014523,-0.097025505,-0.034436355,-0.087877698,0.275744895,0.259728659,102.4254217,0.558178811,373.15,10,1,16,4,100,7.750916546,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.017374096
70,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,6,100,7.750916546,86.52014523,-0.097025505,-0.034436355,-0.087877698,0.275744895,0.259728659,102.4254217,0.558178811,373.15,10,1,16,6,100,7.750916546,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.087150176
71,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,5,1,16,4,100,7.750916546,86.52014523,-0.097025505,-0.034436355,-0.087877698,0.275744895,0.259728659,102.4254217,0.558178811,373.15,5,1,16,4,100,7.750916546,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.194265228
72,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,20,1,16,4,100,7.750916546,86.52014523,-0.097025505,-0.034436355,-0.087877698,0.275744895,0.259728659,102.4254217,0.558178811,373.15,20,1,16,4,100,7.750916546,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.017374096
73,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,393.15,10,1,16,4,100,7.750916546,86.52014523,-0.097025505,-0.034436355,-0.087877698,0.275744895,0.259728659,102.4254217,0.558178811,393.15,10,1,16,4,100,7.750916546,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0
