index,ca,c1,c2,m,p1,p2,ba,bv,t,p,co/h2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
870,86.52014523,-0.097025505,-0.034436355,-0.090547083,0.20439221,0.195837729,104.6731605,0.516999394,353.15,20,1,0.331910526,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.995635195
871,86.52014523,-0.097025505,-0.034436355,-0.092562577,0.206218551,0.195737588,106.1014026,0.518303904,353.15,20,1,0.411077333,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.50965048
872,86.52014523,-0.097025505,-0.034436355,-0.073977415,0.207744154,0.207368452,148.7097641,0.577274739,353.15,20,1,0.30121,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.995635195
873,86.52014523,-0.097025505,-0.034436355,-0.090822352,0.205868021,0.195554593,106.2463655,0.518676621,353.15,20,1,0.327552105,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.69019608
874,86.52014523,-0.097025505,-0.034436355,-0.094122153,0.206233954,0.195607175,106.2280286,0.519556001,353.15,20,1,0.359717647,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.50965048
875,86.52014523,-0.097025505,-0.034436355,-0.091807053,0.206269203,0.196089541,105.9068093,0.517663297,353.15,20,1,0.341502778,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.380211242
876,86.52014523,-0.097025505,-0.034436355,-0.07749143,0.213221887,0.194762569,110.9390982,0.600668561,353.15,20,1,0.43407,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.278753601
877,86.52014523,-0.097025505,-0.034436355,-0.094122153,0.206233954,0.195607175,106.2280286,0.519556001,353.15,16,0.578947368,0.199188889,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.770852012
878,86.52014523,-0.097025505,-0.034436355,-0.094122153,0.206233954,0.195607175,106.2280286,0.519556001,353.15,25,1.380952381,0.501106667,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.230448921
879,86.52014523,-0.097025505,-0.034436355,-0.094122153,0.206233954,0.195607175,106.2280286,0.519556001,353.15,40.3,2.875,0.8463,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.146128036
880,86.52014523,-0.097025505,-0.034436355,-0.094122153,0.206233954,0.195607175,106.2280286,0.519556001,353.15,11.8,3.916666667,0.729177647,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.505149978
881,86.52014523,-0.097025505,-0.034436355,-0.094122153,0.206233954,0.195607175,106.2280286,0.519556001,353.15,14.9,1.709090909,0.428766897,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.491361694
882,86.52014523,-0.097025505,-0.034436355,-0.094122153,0.206233954,0.195607175,106.2280286,0.519556001,353.15,25.1,0.719178082,0.401104516,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.51851394
883,86.52014523,-0.097025505,-0.034436355,-0.094122153,0.206233954,0.195607175,106.2280286,0.519556001,353.15,29.9,0.451456311,0.363464706,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.491361694
884,86.52014523,-0.097025505,-0.034436355,-0.094122153,0.206233954,0.195607175,106.2280286,0.519556001,353.15,40.3,0.275316456,0.402337419,5,637,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.531478917
885,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,20,1,2,10,231.5789474,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
886,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,20,1,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
887,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,20,1,2,10,463.1578947,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.278753601
888,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,20,1,2,10,621.0526316,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.278753601
889,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,22,1.095238095,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
890,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,22.7,1.141509434,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.255272505
891,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,30.8,1.905660377,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
892,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,34.8,2.314285714,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.255272505
893,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,39.5,2.95,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
894,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,49.1,3.632075472,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
895,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,22.4,0.898305085,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.255272505
896,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,28.6,0.580110497,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.255272505
897,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,40.2,0.344481605,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.255272505
898,86.52014523,-0.097025505,-0.034436355,-0.056135507,0.281221707,0.265456444,103.9200522,0.571060846,314.15,45.2,0.30259366,2,10,310.5263158,1.9,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.255272505
899,86.52014523,-0.097025505,-0.034436355,-0.108984449,0.270169817,0.257059534,92.92177467,0.483181141,353.15,50,1,4,4,8000,0.1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.052178012
900,86.52014523,-0.097025505,-0.034436355,-0.10661364,0.265877525,0.255122156,98.12603079,0.495399273,353.15,50,1,4,4,8000,0.1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.052178012
901,86.52014523,-0.097025505,-0.034436355,-0.10472939,0.266324027,0.253403302,96.47041523,0.494222885,353.15,50,1,4,4,8000,0.1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.052178012
902,86.52014523,-0.097025505,-0.034436355,-0.10661364,0.265877525,0.255122156,98.12603079,0.495399273,373.15,50,1,4,4,8000,0.1,32.04,-0.5,20.2,0.791,40.5,1.328,2.87,-97,65,0.104735351
903,86.52014523,-0.097025505,-0.034436355,-0.10661364,0.265877525,0.255122156,98.12603079,0.495399273,373.15,50,1,4,4,8000,0.1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.1224064
904,86.52014523,-0.097025505,-0.034436355,-0.10661364,0.265877525,0.255122156,98.12603079,0.495399273,353.15,50,1,4,4,2000,0.1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.087150176
905,88.01490299,-0.082808095,-0.037979101,-0.10776547,0.213729,0.195563109,102.0502661,0.51704016,353.15,20,1,16,2,500,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.907997321
906,87.96817099,-0.084729626,-0.03782438,-0.10776547,0.213729,0.195563109,102.0502661,0.51704016,353.15,20,1,16,2,500,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.865301426
907,155.1633937,-0.081658083,-0.040438326,-0.10776547,0.213729,0.195563109,102.0502661,0.51704016,353.15,20,1,16,2,500,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.123384909
908,168.3261803,-0.080511194,-0.039301132,-0.10776547,0.213729,0.195563109,102.0502661,0.51704016,353.15,20,1,16,2,500,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.907997321
909,106.7741323,-0.092025229,-0.039114127,-0.10776547,0.213729,0.195563109,102.0502661,0.51704016,353.15,20,1,16,2,500,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.688629171
910,156.7539132,-0.10485742,0.002931168,-0.045215177,0.399411115,0.399174865,160.734068,0.862059728,373.15,20,1,16,10,1000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
911,88.54018929,-0.095095216,0.003209117,-0.045215177,0.399411115,0.399174865,160.734068,0.862059728,373.15,20,1,16,10,1000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
912,87.22289292,-0.095121786,0.001313535,-0.045215177,0.399411115,0.399174865,160.734068,0.862059728,373.15,20,1,16,10,1000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
913,103.4305072,-0.0947952,0.001201033,-0.045215177,0.399411115,0.399174865,160.734068,0.862059728,373.15,20,1,16,10,1000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
914,157.0813859,-0.104340373,0.002994529,-0.045215177,0.399411115,0.399174865,160.734068,0.862059728,373.15,20,1,16,10,1000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
915,86.52014523,-0.097025505,-0.034436355,0.253476746,0.195716631,0.178346239,90.91155316,0.512707324,398.15,60,1,5,2.4,508,1.666666667,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.431959096
916,86.52014523,-0.097025505,-0.034436355,0.265797578,0.204568314,0.174799978,89.32178305,0.538442275,398.15,60,1,5,2.4,508,1.666666667,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.410174465
917,86.52014523,-0.097025505,-0.034436355,0.276859822,0.206576615,0.177647485,89.18240391,0.567397736,398.15,60,1,5,2.4,508,1.666666667,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.307560863
918,86.52014523,-0.097025505,-0.034436355,0.253476746,0.195716631,0.178346239,90.91155316,0.512707324,398.15,60,1,5,1.1,508,1.666666667,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.410174465
919,86.52014523,-0.097025505,-0.034436355,0.276859822,0.206576615,0.177647485,89.18240391,0.567397736,398.15,60,1,5,1.1,508,1.666666667,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.367976785
920,86.52014523,-0.097025505,-0.034436355,0.253476746,0.195716631,0.178346239,90.91155316,0.512707324,398.15,60,1,24,1.1,644,1.666666667,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.367976785
921,86.52014523,-0.097025505,-0.034436355,0.265797578,0.204568314,0.174799978,89.32178305,0.538442275,398.15,60,1,24,1.1,644,1.666666667,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.367976785
922,86.52014523,-0.097025505,-0.034436355,0.276859822,0.206576615,0.177647485,89.18240391,0.567397736,398.15,60,1,24,1.1,644,1.666666667,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.307560863
923,86.52014523,-0.097025505,-0.034436355,0.275694397,0.20245939,0.179094581,88.75898378,0.561608973,398.15,60,1,24,1.1,644,1.666666667,134.18,-0.4,27.7,0.94,142.7,1.408,1.92,-64,162,0.307560863
924,87.39052584,-0.098099726,-0.03432814,-0.229471452,0.246638067,0.238738417,84.61948312,0.492068114,393.15,50,1,1,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.230448921
925,87.39052584,-0.098099726,-0.03432814,-0.229471452,0.246638067,0.238738417,84.61948312,0.492068114,413.15,50,1,1,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.113943352
926,87.39052584,-0.098099726,-0.03432814,-0.229471452,0.246638067,0.238738417,84.61948312,0.492068114,433.15,50,1,1,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.041392685
927,87.39052584,-0.098099726,-0.03432814,-0.229471452,0.246638067,0.238738417,84.61948312,0.492068114,433.15,30,1,1,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,-0.026872146
928,87.39052584,-0.098099726,-0.03432814,-0.229471452,0.246638067,0.238738417,84.61948312,0.492068114,433.15,50,1,1,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.041392685
929,87.39052584,-0.098099726,-0.03432814,-0.229471452,0.246638067,0.238738417,84.61948312,0.492068114,433.15,70,1,1,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.113943352
930,87.39052584,-0.098099726,-0.03432814,-0.229471452,0.246638067,0.238738417,84.61948312,0.492068114,433.15,90,1,1,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.146128036
931,120.1624923,-0.098854403,-0.033395216,-0.229471452,0.246638067,0.238738417,84.61948312,0.492068114,413.15,30,1,2,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.140178703
932,120.1624923,-0.098854403,-0.033395216,-0.233407299,0.243351408,0.239833309,87.66384496,0.502323658,413.15,30,1,2,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.1224064
933,120.1624923,-0.098854403,-0.033395216,-0.236965073,0.243951046,0.233680076,88.12474769,0.48275601,413.15,30,1,2,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.069635928
934,120.1624923,-0.098854403,-0.033395216,-0.234197269,0.244198057,0.233622539,88.99098342,0.489412505,413.15,30,1,2,1,1000,1,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,0.017374096
935,120.1624923,-0.098854403,-0.033395216,-0.226094038,0.400410612,0.399463441,119.2304267,0.597529584,393.15,15,1,0.333333333,3,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
936,120.1624923,-0.098854403,-0.033395216,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,393.15,10.3,1,0.333333333,400,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.531478917
937,86.52014523,-0.097025505,-0.034436355,-0.234933281,0.254902375,0.238029217,101.3841098,0.468056979,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.629731418
938,86.52014523,-0.097025505,-0.034436355,-0.231586392,0.242490581,0.242409708,120.1814061,0.565126491,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.431959096
939,86.52014523,-0.097025505,-0.034436355,-0.234172523,0.244814721,0.239028183,118.1106916,0.821724748,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.431959096
940,86.52014523,-0.097025505,-0.034436355,-0.225798245,0.249128371,0.233253286,118.9895814,0.604302553,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.602059991
941,86.52014523,-0.097025505,-0.034436355,-0.218772805,0.272397411,0.270934566,152.6829183,0.908224236,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.629731418
942,86.52014523,-0.097025505,-0.034436355,-0.224701834,0.251328245,0.24786428,127.8522207,0.658393123,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.431959096
943,86.52014523,-0.097025505,-0.034436355,-0.225063484,0.250790646,0.250270024,133.0698201,0.662813315,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.454258372
944,86.52014523,-0.097025505,-0.034436355,-0.223013292,0.24612105,0.246120136,112.9278688,0.626362747,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.477121255
945,86.52014523,-0.097025505,-0.034436355,-0.222089631,0.248327357,0.235444647,131.7144222,0.692525857,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.720159303
946,86.52014523,-0.097025505,-0.034436355,-0.225771637,0.242079541,0.230525058,129.3158782,0.624155563,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.658541347
947,86.52014523,-0.097025505,-0.034436355,-0.225924328,0.237887368,0.231998555,124.4680848,0.661048733,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.658541347
948,86.52014523,-0.097025505,-0.034436355,-0.231105448,0.232416008,0.219970273,112.1177968,0.598152721,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.688629171
949,86.52014523,-0.097025505,-0.034436355,-0.237112274,0.225858467,0.225680474,121.6454112,0.663209327,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.688629171
950,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,313.15,40,0.333333333,24,2,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.500602351
951,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,313.15,40,0.333333333,24,1,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.658541347
952,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,313.15,40,0.333333333,24,4,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.500602351
953,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,313.15,40,0.333333333,24,8,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.431959096
954,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,313.15,40,0.333333333,24,32,100,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.307560863
955,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,313.15,40,0.333333333,24,4,100,5,108.14,2.1,9.2,0.99,109.2,1.517,1.36,-3,154,0.367976785
956,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,313.15,40,0.333333333,24,4,100,5,90.08,0.5,35.5,1.073,84,1.369,0.93,4,90,0.477121255
957,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,313.15,40,0.333333333,24,4,100,5,118.13,1.2,35.5,0.976,121,1.384,1.07,-43,127,0.410174465
958,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,333.15,40,0.333333333,24,4,100,5,108.14,2.1,9.2,0.99,109.2,1.517,1.36,-3,154,0.288065018
959,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,333.15,40,1,24,4,100,5,108.14,2.1,9.2,0.99,109.2,1.517,1.36,-3,154,0.602059991
960,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,333.15,20,0.333333333,24,4,100,5,108.14,2.1,9.2,0.99,109.2,1.517,1.36,-3,154,0.347487397
961,86.52014523,-0.097025505,-0.034436355,-0.225960499,0.247551084,0.245246607,110.7025994,0.583541045,333.15,5,0.333333333,24,4,100,5,108.14,2.1,9.2,0.99,109.2,1.517,1.36,-3,154,0.017374096
962,85.3619317,-0.086168799,0.038186577,-0.029441782,0.241612182,0.241466916,174.2091916,0.503540813,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.194265228
963,85.3619317,-0.086168799,0.038186577,-0.038219013,0.241803525,0.212633392,98.45566906,0.494187943,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.176091259
964,85.3619317,-0.086168799,0.038186577,-0.038115174,0.24826264,0.220405654,98.90273196,0.468196748,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.052178012
965,85.3619317,-0.086168799,0.038186577,-0.018935642,0.353114546,0.333473557,93.17028459,0.452769754,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.104735351
966,85.3619317,-0.086168799,0.038186577,-0.017656419,0.349882684,0.338951085,95.26188457,0.502125652,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0
967,85.3619317,-0.086168799,0.038186577,-0.017275909,0.350105451,0.3308779,96.30606778,0.468016213,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.176091259
968,85.3619317,-0.086168799,0.038186577,-0.027470257,0.243598974,0.220367932,85.54346385,0.486850075,323.15,80,1,96,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.194976603
969,85.3619317,-0.086168799,0.038186577,-0.027470257,0.243598974,0.220367932,85.54346385,0.486850075,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.753327667
970,90.02922612,-0.088955351,-0.038924121,-0.027470257,0.243598974,0.220367932,85.54346385,0.486850075,323.15,80,1,96,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.268845312
971,90.02922612,-0.088955351,-0.038924121,-0.027470257,0.243598974,0.220367932,85.54346385,0.486850075,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.017374096
972,88.49869227,-0.08590536,-0.03850363,-0.027470257,0.243598974,0.220367932,85.54346385,0.486850075,323.15,80,1,96,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.158068155
973,88.49869227,-0.08590536,-0.03850363,-0.027470257,0.243598974,0.220367932,85.54346385,0.486850075,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.069635928
974,87.91344199,-0.082147021,-0.037843021,-0.027470257,0.243598974,0.220367932,85.54346385,0.486850075,323.15,80,1,96,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.549671922
975,87.91344199,-0.082147021,-0.037843021,-0.027470257,0.243598974,0.220367932,85.54346385,0.486850075,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.140178703
976,85.3619317,-0.086168799,0.038186577,-0.038837615,0.249944675,0.226237441,87.90687423,0.450859579,323.15,80,1,96,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.658541347
977,85.3619317,-0.086168799,0.038186577,-0.038837615,0.249944675,0.226237441,87.90687423,0.450859579,373.15,80,1,24,1,50,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.367976785
978,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,293.15,40,1,4,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,2
979,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,303.15,40,1,3.3,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,2
980,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,313.15,40,1,2,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,2
981,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,323.15,40,1,1.3,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,2
982,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,333.15,40,1,1,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,2
983,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,343.15,40,1,0.8,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,1.857332496
984,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,353.15,40,1,0.4,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,1.740362689
985,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,363.15,40,1,0.3,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,1.591064607
986,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,373.15,40,1,0.2,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,1.342422681
987,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,383.15,40,1,0.1,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,1.361727836
988,86.52014523,-0.097025505,-0.034436355,0.057514775,0.217831754,0.21157956,135.0331232,0.599166045,393.15,40,1,0.1,1,1000,1.37,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,1.322219295
989,89.62573535,-0.105519562,0.033941616,-0.075481961,0.210171404,0.320479317,82.72477016,0.590989564,333.15,30,1,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
990,89.62573535,-0.105519562,0.033941616,-0.075481961,0.210171404,0.320479317,82.72477016,0.590989564,333.15,30,1,14,4,500,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
991,89.62573535,-0.105519562,0.033941616,-0.075481961,0.210171404,0.320479317,82.72477016,0.590989564,353.15,30,1,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
992,89.62573535,-0.105519562,0.033941616,-0.075481961,0.210171404,0.320479317,82.72477016,0.590989564,318.15,30,1,14,4,500,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
993,89.62573535,-0.105519562,0.033941616,-0.075481961,0.210171404,0.320479317,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
994,89.62573535,-0.105519562,0.033941616,-0.075481961,0.210171404,0.320479317,82.72477016,0.590989564,333.15,30,1,14,2,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.880813592
995,89.62573535,-0.105519562,0.033941616,-0.075481961,0.210171404,0.320479317,82.72477016,0.590989564,333.15,30,1,14,10,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
